"SUID","citcount","ct_count","isExcludedFromPaths","level","meshterms","name","pmid","pubdate","pubtypes","score","selected","shared name","title","type","wosid"
"336378",,"1","false",,"","luciano aa",,"20010101","","1","false","luciano aa",,"author",
"336388",,"0","false",,"","zhou xh",,"20010101","","2","false","zhou xh",,"author",
"336390",,"1","false",,"","hamsten a",,"19900201","","4","false","hamsten a",,"author",
"336389",,"0","false",,"","caligiuri g",,"20010101","","1","false","caligiuri g",,"author",
"336396",,"0","false",,"","hulthe j",,"20010101","","1","false","hulthe j",,"author",
"336398",,"1","false",,"","fagerberg b",,"19961101","","2","false","fagerberg b",,"author",
"336397",,"0","false",,"","bokemark l",,"20010101","","1","false","bokemark l",,"author",
"336392",,"0","false",,"","hansson gk",,"20010101","","1","false","hansson gk",,"author",
"336391",,"0","false",,"","lefvert ak",,"20010101","","1","false","lefvert ak",,"author",
"336404",,"0","false",,"","knopp r",,,"","0","false","knopp r",,"author",
"336403",,"0","false",,"","bays h",,,"","0","false","bays h",,"author",
"336406",,"1","false",,"","lipka lj",,"20010101","","1","false","lipka lj",,"author",
"336405",,"2","false",,"","hunninghake db",,"19901101","","2","false","hunninghake db",,"author",
"336411",,"0","false",,"","burns dk",,"20010104","","1","false","burns dk",,"author",
"336414",,"0","false",,"","shimizu m",,"19960201","","2","false","shimizu m",,"author",
"336413",,"0","false",,"","fujii h",,"20010101","","1","false","fujii h",,"author",
"336407",,"1","false",,"","cuffie-jackson c",,"20010101","","1","false","cuffie-jackson c",,"author",
"336420",,"0","false",,"","michishita i",,"20010101","","1","false","michishita i",,"author",
"336419",,"0","false",,"","mabuchi t",,"20010101","","1","false","mabuchi t",,"author",
"336421",,"0","false",,"","genda a",,"20010101","","1","false","genda a",,"author",
"336416",,"0","false",,"","yamaguchi m",,"20010101","","1","false","yamaguchi m",,"author",
"336415",,"0","false",,"","ino h",,"20010101","","1","false","ino h",,"author",
"336418",,"0","false",,"","fujino n",,"20010101","","1","false","fujino n",,"author",
"336417",,"0","false",,"","yasuda t",,"20010101","","1","false","yasuda t",,"author",
"336428",,"0","false",,"","oms p",,"20010101","","1","false","oms p",,"author",
"336430",,"0","false",,"","herijgers n",,"20001201","","2","false","herijgers n",,"author",
"336438",,"0","false",,"","dessy c",,"20010102","","1","false","dessy c",,"author",
"336437",,"0","false",,"","feron o",,"20010102","","1","false","feron o",,"author",
"336431",,"0","false",,"","groot phe",,"20001201","","2","false","groot phe",,"author",
"336446",,"0","false",,"","berndt c",,"20010101","","1","false","berndt c",,"author",
"336440",,"0","false",,"","balligand jl",,"20010102","","1","false","balligand jl",,"author",
"336439",,"0","false",,"","desager jp",,"20010102","","1","false","desager jp",,"author",
"336451",,"0","false",,"","beisiegel u",,"19960101","","2","false","beisiegel u",,"author",
"336448",,"0","false",,"","akopyan v",,"20010101","","1","false","akopyan v",,"author",
"336447",,"0","false",,"","weber w",,"20010101","","1","false","weber w",,"author",
"336450",,"0","false",,"","schippling s",,"20010101","","1","false","schippling s",,"author",
"336449",,"0","false",,"","arlt s",,"20010101","","1","false","arlt s",,"author",
"336460",,"0","false",,"","cristol jp",,"20010103","","1","false","cristol jp",,"author",
"336459",,"0","false",,"","descomps b",,"20010103","","1","false","descomps b",,"author",
"336461",,"0","false",,"","mourad g",,"20010103","","1","false","mourad g",,"author",
"336456",,"0","false",,"","vela c",,"20010103","","1","false","vela c",,"author",
"336455",,"0","false",,"","morena m",,"20010103","","1","false","morena m",,"author",
"336458",,"0","false",,"","catanzano j",,"20010103","","1","false","catanzano j",,"author",
"336457",,"0","false",,"","garrigue v",,"20010103","","1","false","garrigue v",,"author",
"336468",,"0","false",,"","zaiton z",,"20010101","","1","false","zaiton z",,"author",
"336467",,"0","false",,"","zulkhairi a",,"20010101","","1","false","zulkhairi a",,"author",
"336470",,"0","false",,"","zanariyah a",,"20010101","","1","false","zanariyah a",,"author",
"336469",,"0","false",,"","khairul o",,"20010101","","1","false","khairul o",,"author",
"336464",,"0","false",,"","janciauskiene s",,"20010103","","1","false","janciauskiene s",,"author",
"336463",,"0","false",,"","grip o",,"20010103","","1","false","grip o",,"author",
"336465",,"0","false",,"","lindgren s",,"20010103","","1","false","lindgren s",,"author",
"336478",,"1","false",,"","hague w",,"20001202","","1","false","hague w",,"author",
"336477",,"2","false",,"","tonkin am",,"20001017","","2","false","tonkin am",,"author",
"336471",,"0","false",,"","jamaluddin m",,"20010101","","1","false","jamaluddin m",,"author",
"336473",,"0","false",,"","vlasova ii",,"20001101","","1","false","vlasova ii",,"author",
"336484",,"1","false",,"","white hd",,"20001202","","2","false","white hd",,"author",
"336483",,"1","false",,"","thompson pl",,"20001202","","1","false","thompson pl",,"author",
"336486",,"1","false",,"","lipid study grp",,"20001202","","1","false","lipid study grp",,"author",
"336485",,"1","false",,"","hunt d",,"20001202","","1","false","hunt d",,"author",
"336480",,"1","false",,"","macmahon s",,"20001202","","1","false","macmahon s",,"author",
"336479",,"1","false",,"","lane g",,"20001202","","1","false","lane g",,"author",
"336482",,"1","false",,"","simes rj",,"20001202","","1","false","simes rj",,"author",
"336481",,"1","false",,"","shaw j",,"20001202","","1","false","shaw j",,"author",
"336507",,"1","false",,"","vanhanen h",,"20001101","","1","false","vanhanen h",,"author",
"336510",,"1","false",,"","davis sr",,"20001101","","1","false","davis sr",,"author",
"336504",,"0","false",,"","forrester js",,"20000901","","1","false","forrester js",,"author",
"336512",,"1","false",,"","strauss bjg",,"20001101","","1","false","strauss bjg",,"author",
