"SUID","citcount","ct_count","isExcludedFromPaths","level","meshterms","name","pmid","pubdate","pubtypes","score","selected","shared name","title","type","wosid"
"246037",,"0","false",,"","peto j",,"19770101","","1","false","peto j",,"author",
"246036",,"0","false",,"","mcpherson k",,"19770101","","1","false","mcpherson k",,"author",
"246035",,"0","false",,"","mantel n",,"19770101","","1","false","mantel n",,"author",
"246051",,"0","false",,"","goldberg rb",,"20080401","","1","false","goldberg rb",,"author",
"246058",,"0","false",,"","kashyap ml",,"20140717","","1","false","kashyap ml",,"author",
"246057",,"0","false",,"","fleg jl",,"20140717","","1","false","fleg jl",,"author",
"246056",,"0","false",,"","desvigne-nickens p",,"20140717","","1","false","desvigne-nickens p",,"author",
"246066",,"0","false",,"","maccubbin d",,"20090101","","2","false","maccubbin d",,"author",
"246070",,"0","false",,"","reyes r",,"20041101","","2","false","reyes r",,"author",
"246069",,"0","false",,"","betteridge a",,"20090127","","1","false","betteridge a",,"author",
"246068",,"0","false",,"","sirah w",,"20090127","","1","false","sirah w",,"author",
"246067",,"0","false",,"","elinoff v",,"20090127","","1","false","elinoff v",,"author",
"246073",,"0","false",,"","paolini jf",,"20090101","","2","false","paolini jf",,"author",
"246072",,"0","false",,"","kuznetsova o",,"20090101","","2","false","kuznetsova o",,"author",
"246071",,"0","false",,"","yu q",,"20090127","","1","false","yu q",,"author",
"246075",,"0","false",,"","lewis j",,,"","0","false","lewis j",,"author",
"246082",,"0","false",,"","bulbulia r",,"20101113","","1","false","bulbulia r",,"author",
"246086",,"0","false",,"","wincott e",,"20101113","","1","false","wincott e",,"author",
"246085",,"0","false",,"","bray c",,"20101113","","1","false","bray c",,"author",
"246084",,"0","false",,"","barton j",,"20101113","","1","false","barton j",,"author",
"246083",,"0","false",,"","rahimi k",,"20101113","","1","false","rahimi k",,"author",
"246090",,"0","false",,"","warlow c",,"20101113","","1","false","warlow c",,"author",
"246089",,"0","false",,"","simpson d",,"20101113","","1","false","simpson d",,"author",
"246088",,"0","false",,"","graham i",,"20101113","","1","false","graham i",,"author",
"246087",,"0","false",,"","dayanandan r",,"20101113","","1","false","dayanandan r",,"author",
"246094",,"0","false",,"","doll r",,"20101113","","1","false","doll r",,"author",
"246093",,"0","false",,"","mushner t",,"20101113","","1","false","mushner t",,"author",
"246092",,"0","false",,"","tobert j",,,"","0","false","tobert j",,"author",
"246091",,"0","false",,"","wilken d",,"20101113","","1","false","wilken d",,"author",
"246098",,"0","false",,"","webster j",,"20101113","","1","false","webster j",,"author",
"246097",,"0","false",,"","sandercock p",,"20101113","","1","false","sandercock p",,"author",
"246096",,"0","false",,"","hill c",,,"","0","false","hill c",,"author",
"246095",,"0","false",,"","fox k",,,"","0","false","fox k",,"author",
"246102",,"0","false",,"","thompson j",,,"","0","false","thompson j",,"author",
"246101",,"0","false",,"","lackie s",,"20101113","","1","false","lackie s",,"author",
"246100",,"0","false",,"","nixon a",,"20101113","","1","false","nixon a",,"author",
"246099",,"0","false",,"","henderson j",,"20101113","","1","false","henderson j",,"author",
"246106",,"0","false",,"","rhoden w",,"20101113","","1","false","rhoden w",,"author",
"246105",,"0","false",,"","morgan m",,"20101113","","1","false","morgan m",,"author",
"246104",,"0","false",,"","blackwood s",,"20101113","","1","false","blackwood s",,"author",
"246103",,"0","false",,"","brown m",,,"","0","false","brown m",,"author",
"246110",,"0","false",,"","hoburn b",,"20101113","","1","false","hoburn b",,"author",
"246109",,"0","false",,"","simpson c",,"20101113","","1","false","simpson c",,"author",
"246108",,"0","false",,"","nicholson a",,"20101113","","1","false","nicholson a",,"author",
"246107",,"0","false",,"","saeed b",,"20101113","","1","false","saeed b",,"author",
"246114",,"0","false",,"","hancock j",,"20101113","","1","false","hancock j",,"author",
"246113",,"0","false",,"","pickerell e",,"20101113","","1","false","pickerell e",,"author",
"246112",,"0","false",,"","gallivan a",,"20101113","","1","false","gallivan a",,"author",
"246111",,"0","false",,"","cooper i",,"20101113","","1","false","cooper i",,"author",
"246118",,"0","false",,"","burbridge w",,"20101113","","1","false","burbridge w",,"author",
"246117",,"0","false",,"","jones s",,,"","0","false","jones s",,"author",
"246116",,"0","false",,"","ryder b",,"20101113","","1","false","ryder b",,"author",
"246115",,"0","false",,"","watkinson j",,"20101113","","1","false","watkinson j",,"author",
