"SUID","citcount","ct_count","isExcludedFromPaths","level","meshterms","name","pmid","pubdate","pubtypes","score","selected","shared name","title","type","wosid"
"403420",,"0","false",,"","marks dl",,"20030606","","1","false","marks dl",,"author",
"403417",,"0","false",,"","jefferson jr",,"20030606","","1","false","jefferson jr",,"author",
"403418",,"0","false",,"","singh rd",,"20030606","","1","false","singh rd",,"author",
"403416",,"0","false",,"","puri v",,"20030606","","1","false","puri v",,"author",
"403430",,"1","false",,"","margolis s",,"19890101","","2","false","margolis s",,"author",
"403426",,"0","false",,"","goa kl",,"19890601","","2","false","goa kl",,"author",
"403437",,"0","false",,"","arima h",,"20030201","","1","false","arima h",,"author",
"403438",,"0","false",,"","iwamoto h",,"20030201","","1","false","iwamoto h",,"author",
"403435",,"0","false",,"","kubo m",,"20030201","","1","false","kubo m",,"author",
"403436",,"0","false",,"","tanizaki y",,"20030201","","1","false","tanizaki y",,"author",
"403433",,"0","false",,"","kato i",,"20030201","","1","false","kato i",,"author",
"403434",,"0","false",,"","kiyohara y",,"20030201","","1","false","kiyohara y",,"author",
"403431",,"1","false",,"","allen jk",,"20030326","","1","false","allen jk",,"author",
"403445",,"0","false",,"","vinik e",,"20030301","","1","false","vinik e",,"author",
"403444",,"0","false",,"","vinik ai",,"20030301","","1","false","vinik ai",,"author",
"403441",,"0","false",,"","fujishima m",,"20030201","","1","false","fujishima m",,"author",
"403439",,"0","false",,"","shinohara n",,"20030201","","1","false","shinohara n",,"author",
"403440",,"0","false",,"","nakayama k",,"20030201","","1","false","nakayama k",,"author",
"403453",,"0","false",,"","satoh h",,"20030501","","1","false","satoh h",,"author",
"403454",,"0","false",,"","togo m",,"20030501","","1","false","togo m",,"author",
"403451",,"0","false",,"","karasawa k",,"20030501","","1","false","karasawa k",,"author",
"403452",,"0","false",,"","iso-o n",,"20030501","","1","false","iso-o n",,"author",
"403449",,"0","false",,"","noto h",,"20030501","","1","false","noto h",,"author",
"403450",,"0","false",,"","hara m",,"20030501","","1","false","hara m",,"author",
"403459",,"0","false",,"","kimura s",,"20030501","","1","false","kimura s",,"author",
"403460",,"0","false",,"","tsukamoto k",,"19991026","","2","false","tsukamoto k",,"author",
"403457",,"0","false",,"","kosaka t",,"20030501","","1","false","kosaka t",,"author",
"403458",,"0","false",,"","kawamura m",,"19950501","","2","false","kawamura m",,"author",
"403455",,"0","false",,"","hashimoto y",,"20030501","","1","false","hashimoto y",,"author",
"403456",,"0","false",,"","yamada y",,"20030501","","1","false","yamada y",,"author",
"403477",,"1","false",,"","pears js",,"20030306","","1","false","pears js",,"author",
"403476",,"1","false",,"","caplan rj",,"20030306","","1","false","caplan rj",,"author",
